Flight Date,Flight Number,Flight Departure,Flight Arrival,Grade,Departure Date,Arrival Date,Flight Time
2020-02-29,0714,LUN,DXB,CSV,2020-02-29 21:23:00,2020-03-01 06:16:00,06:59
2020-03-06,0231,DXB,IAD,CSV,2020-03-06 02:29:00,2020-03-06 08:05:00,14:41
2020-03-07,0232,IAD,DXB,CSV,2020-03-07 10:10:00,2020-03-08 07:50:00,12:48
2020-03-11,0175,DXB,LED,CSV,2020-03-11 15:24:00,2020-03-11 20:13:00,05:54
2020-03-12,0176,LED,DXB,CSV,2020-03-12 23:15:00,2020-03-13 05:44:00,05:37
2020-03-15,0396,DXB,HKT,CSV,2020-03-15 23:02:00,2020-03-16 07:46:00,05:53
2020-03-17,0397,HKT,DXB,CSV,2020-03-17 09:27:00,2020-03-17 12:53:00,06:29
2020-07-12,9757,DXB,NBO,CSV,2020-07-12 10:04:00,2020-07-12 13:38:00,NA
2020-07-12,9759,NBO,DXB,CSV,2020-07-12 17:32:00,2020-07-12 23:27:00,NA
2020-08-02,0957,DXB,BEY,CSV,2020-08-02 07:36:00,2020-08-02 10:09:00,03:39
2020-08-02,0958,BEY,DXB,CSV,2020-08-02 12:08:00,2020-08-02 16:46:00,03:44
2020-10-21,0045,DXB,FRA,CSV,2020-10-21 08:30:00,2020-10-21 12:58:00,06:47
2020-10-22,0046,FRA,DXB,CSV,2020-10-22 15:13:00,2020-10-22 23:06:00,05:56
2020-10-25,0027,DXB,GLA,CSV,2020-10-25 07:36:00,2020-10-25 11:05:00,07:33
2020-10-26,0028,GLA,DXB,CSV,2020-10-26 13:03:00,2020-10-27 00:02:00,07:08
2020-10-30,0179,DXB,WAW,CSV,2020-10-30 08:29:00,2020-10-30 11:19:00,05:54
2020-11-01,0180,WAW,DXB,CSV,2020-11-01 12:56:00,2020-11-01 21:06:00,05:19
2020-11-30,0544,DXB,MAA,CSV,2020-11-30 03:14:00,2020-11-30 08:29:00,03:53
2020-11-30,0545,MAA,DXB,CSV,2020-11-30 09:50:00,2020-11-30 12:12:00,03:58
2020-12-02,0191,DXB,LIS,CSV,2020-12-02 07:37:00,2020-12-02 11:52:00,08:20
2020-12-04,0192,LIS,DXB,CSV,2020-12-04 14:00:00,2020-12-05 01:05:00,07:10
2020-12-16,0039,DXB,BHX,CSV,2020-12-16 07:54:00,2020-12-16 11:24:00,07:35
2020-12-17,0040,BHX,DXB,CSV,2020-12-17 13:29:00,2020-12-18 00:11:00,06:52
2020-12-21,0241,DXB,YYZ,CSV,2020-12-21 09:22:00,2020-12-21 14:15:00,14:
2020-12-23,0242,YYZ,DXB,CSV,2020-12-23 21:13:00,2020-12-24 18:33:00,12:23
2020-12-27,0121,DXB,IST,CSV,2020-12-27 14:20:00,2020-12-27 17:51:00,04:44
2020-12-27,0122,IST,DXB,CSV,2020-12-27 20:03:00,1899-12-31 00:00:00,04:09
